FILE			 PrfOR	 PrfSF	 PrfTF	 RFXctr	 RFYctr	 RFDiam	 GrType	 0Hz_freq	 2Hz_freq	 2Hz/0Hz	
m60815c1r2.htb	   0.0	  0.03	 2.000	  8.00	 -10.00	 40.00	   1.0	 114.3270	 16.3888	 0.1434	
m60815c2r2.htb	   0.0	  0.03	 2.000	 10.00	 -10.00	 40.00	   0.0	 1366.8015	 57.7694	 0.0423	
m60815c2r2.htb	   0.0	  0.03	 2.000	 10.00	 -10.00	 40.00	   1.0	 687.0887	 11.6404	 0.0169	
m60815c4r2.htb	   0.0	  0.03	 2.000	 -5.00	  5.00	 40.00	   0.0	 959.3222	 72.3573	 0.0754	
m60815c4r2.htb	   0.0	  0.03	 2.000	 -5.00	  5.00	 40.00	   1.0	 582.3776	 30.4902	 0.0524	
m60821c1r2.htb	   0.0	  0.03	 2.000	  0.00	 -10.00	 40.00	   0.0	 944.3052	 51.9177	 0.0550	
m60821c1r2.htb	   0.0	  0.03	 2.000	  0.00	 -10.00	 40.00	   1.0	 393.5174	 28.5124	 0.0725	
m60821c2r2.htb	   0.0	  0.03	 2.000	 -5.00	 -10.00	 40.00	   0.0	 170.4421	 57.4340	 0.3370	
m60821c2r2.htb	   0.0	  0.03	 2.000	 -5.00	 -10.00	 40.00	   1.0	 88.9808	 31.8892	 0.3584	
m60821c3r2.htb	   0.0	  0.03	 2.000	 -10.00	  0.00	 40.00	   0.0	 358.4118	 11.4631	 0.0320	
m60821c3r2.htb	   0.0	  0.03	 2.000	 -10.00	  0.00	 40.00	   1.0	 200.2305	 4.5421	 0.0227	
m60822c3r2.htb	   0.0	  0.03	 2.000	 -8.00	 -10.00	 40.00	   0.0	 180.4671	 12.6284	 0.0700	
m60822c3r2.htb	   0.0	  0.03	 2.000	 -8.00	 -10.00	 40.00	   1.0	 98.7926	 5.7707	 0.0584	
m60822c4r2.htb	   0.0	  0.03	 2.000	 -8.00	  0.00	 40.00	   0.0	 686.6355	 113.8278	 0.1658	
m60822c4r2.htb	   0.0	  0.03	 2.000	 -8.00	  0.00	 40.00	   1.0	 371.9399	 62.2960	 0.1675	
